"""до 0й:2597182860-2436761323-2436761243-2436761233- 2436761205-2436761191-2436761186-2436761065-940362963-940363014-2435547461-2435547404-1008552160-1709650925-1122464496- 1709650931-1126464432-1345116204-1126464264- 1126464267-1376713434-2435445824-1620155604-1620155601-2435410791"
"""до 1й:2597182860-2436761323- 2436761243-2436761233-2436761205-2436761191-2436761186-2436761065-940363010-2669761336-2669760752-1008552437-4402328587-1777271337-940362946-940362937-2262722014-2484892465"
"""до 2й:2533523851-2533523847-678268974-678268986-678268983-678268980-1046449969-2486486851-2694778670-1010719205-1010717938-1010716499-1010715850-1376708296-304960034-3579406819-1376708529-380171454-380171453-1377378958"""
"""до 3й:2441039196-2441039249-2441039070-2441038991"
"""до 4й:2504445178-2666099733-2666099716-2620982075-2666099623-1286710961-296331894-2620982046"
"""до 5й:2597265927-1005876311-1005875452-1006084100-2676674674-2676674636-291015726-2476345056-2476345055-4817427530"
"""до 6й:2499750076-937213632-2499749662-2499749666-2517007403"
"""до 7й:2441039196-2441039249-2441039318-2441039320-1256308273-1256308274-1252635906-876509214-2567049228-1255965495-1255965482"
"""до 8й:2504445178-2666099733-2504445191-676632525-1256495996-1256495989-1007040315-549791238-2649849399-995781404-995781336-995781378-676615964-2407622191-3078119847"
"""до 9й:1004298152-634102404-989054921-1004200335-1776932294-2444932025-2603392221"
